Group.1,Year,Month,Day,Hours,Precipitation,Temperature,Outflow,sin_day,Three_Day_Flow,Two_Week_Flow,Month_Flow,Season_Flow,Precip_Times_Temperature,Temperature_Times_Day,Precip_Times_Temperature_Times_Day,cos_day,Date
10/13/1999,1999,10,13,0.48,0,74.8325,0,0.420167037,4.56E-16,1.52E-16,0.1085041,0,0,31.44214978,0,0.907446781,10/13/1999
10/14/1999,1999,10,14,0.48,0,76.061,0,0.990607356,4.56E-16,1.52E-16,0.1085041,0,0,75.34658608,0,0.136737218,10/14/1999
10/15/1999,1999,10,15,0.48,0,72.66575,0,0.65028784,4.56E-16,1.52E-16,0.1085041,0,0,47.25365362,0,-0.759687913,10/15/1999
10/16/1999,1999,10,16,0.48,0,70.43225,0,-0.287903317,4.56E-16,1.52E-16,0.1085041,0,0,-20.27767837,0,-0.95765948,10/16/1999
10/17/1999,1999,10,17,0.48,0,72.437,0,-0.961397492,4.56E-16,1.52E-16,0.1085041,0,0,-69.64075012,0,-0.275163338,10/17/1999
10/18/1999,1999,10,18,0.48,0,70.67525,0,-0.750987247,4.56E-16,1.52E-16,0.1085041,0,0,-53.07621141,0,0.660316708,10/18/1999
10/19/1999,1999,10,19,0.48,0,70.112,0,0.14987721,4.56E-16,1.52E-16,0.1085041,0,0,10.50819092,0,0.988704618,10/19/1999
10/20/1999,1999,10,20,0.48,0,71.1335,0,0.912945251,4.56E-16,1.52E-16,0.10735535,0,0,64.94099099,0,0.408082062,10/20/1999
10/21/1999,1999,10,21,0.48,0,73.79225,0,0.836655639,4.56E-16,1.52E-16,0.10582725,0,0,61.73870204,0,-0.54772926,10/21/1999
10/22/1999,1999,10,22,0.48,0,72.50975,0,-0.008851309,4.56E-16,1.52E-16,0.070916507,0,0,-0.641806224,0,-0.999960826,10/22/1999
10/23/1999,1999,10,23,0.48,0,69.15275,0,-0.846220404,4.56E-16,1.52E-16,7.56E-17,0,0,-58.51846806,0,-0.53283302,10/23/1999
10/24/1999,1999,10,24,0.48,0,62.54375,0,-0.905578362,4.56E-16,1.52E-16,7.56E-17,0,0,-56.63826668,0,0.424179007,10/24/1999
10/25/1999,1999,10,25,0.48,0,62.495,0,-0.13235175,4.56E-16,1.52E-16,7.56E-17,0,0,-8.271322622,0,0.991202812,10/25/1999
10/26/1999,1999,10,26,0.48,0,63.791,0,0.76255845,4.56E-16,1.52E-16,7.56E-17,0,0,48.64436611,0,0.646919322,10/26/1999
10/27/1999,1999,10,27,0.48,0.000119751,65.03075,0,0.956375928,0.001496888,0.001496888,0.001496888,0,0.007787497,62.19384391,0.007447775,-0.292138809,10/27/1999
10/28/1999,1999,10,28,0.48,0.00168143,66.8975,0,0.270905788,0.025563444,0.025563444,0.025563444,0,0.108226439,18.12291997,0.029319169,-0.962605866,10/28/1999
10/29/1999,1999,10,29,0.48,0,60.61625,0,-0.663633884,0.043228355,0.043228355,0.043228355,0,0,-40.22699743,0,-0.74805753,10/29/1999
10/30/1999,1999,10,30,0.48,0,64.9655,0,-0.988031624,0.041731468,0.043228355,0.043228355,0,0,-64.18796848,0,0.15425145,10/30/1999
10/31/1999,1999,10,31,0.48,0,66.54575,0,-0.404037645,0.017664911,0.043228355,0.043228355,0,0,-26.88698814,0,0.914742358,10/31/1999
11/1/1999,1999,11,1,0.48,0,67.442,0,0.841470985,4.56E-16,0.043228355,0.043228355,0,0,56.75048616,0,0.540302306,11/1/1999
11/2/1999,1999,11,2,0.48,0,70.44275,0,0.909297427,4.56E-16,0.043228355,0.043228355,0,0,64.05341131,0,-0.416146837,11/2/1999
11/3/1999,1999,11,3,0.48,0,63.599,0,0.141120008,4.56E-16,0.041731468,0.043228355,0,0,8.975091392,0,-0.989992497,11/3/1999
11/4/1999,1999,11,4,0.48,0,61.96025,0,-0.756802495,4.56E-16,0.017664911,0.043228355,0,0,-46.89167181,0,-0.653643621,11/4/1999
11/5/1999,1999,11,5,0.48,0,66.02075,0,-0.958924275,4.56E-16,1.52E-16,0.043228355,0,0,-63.30889981,0,0.283662185,11/5/1999
11/6/1999,1999,11,6,0.48,0,65.52875,6.208333333,-0.279415498,4.56E-16,1.52E-16,0.043228355,0,0,-18.30974833,0,0.960170287,11/6/1999
11/7/1999,1999,11,7,0.48,0.015137796,67.06175,52.54166667,0.656986599,0.121102367,0.121102367,0.164330722,0,0.904029167,44.05867104,0.593935048,0.753902254,11/7/1999
11/8/1999,1999,11,8,0.48,0.000446195,61.8395,7.583333333,0.989358247,0.370736791,0.370736791,0.413965146,0,0.026852138,61.18141929,0.026566384,-0.145500034,11/8/1999
11/9/1999,1999,11,9,0.48,0,58.0715,0.916666667,0.412118485,0.37401579,0.37401579,0.417244145,0,0,23.93233862,0,-0.911130262,11/9/1999
11/10/1999,1999,11,10,0.48,0,61.85525,0,-0.544021111,0.252913423,0.37401579,0.417244145,0,0,-33.65056182,0,-0.839071529,11/10/1999
11/11/1999,1999,11,11,0.48,0,67.0715,0,-0.999990207,0.003278999,0.37401579,0.417244145,0,0,-67.07084314,0,0.004425698,11/11/1999
11/12/1999,1999,11,12,0.48,0,66.0335,0,-0.536572918,4.56E-16,0.37401579,0.417244145,0,0,-35.43178778,0,0.843853959,11/12/1999
11/13/1999,1999,11,13,0.48,0,65.74775,0,0.420167037,4.56E-16,0.37401579,0.417244145,0,0,27.6250373,0,0.907446781,11/13/1999
11/14/1999,1999,11,14,0.48,0,66.5135,0,0.990607356,4.56E-16,0.252913423,0.417244145,0,0,65.88876235,0,0.136737218,11/14/1999
11/15/1999,1999,11,15,0.48,4.75722E-05,66.15425,0,0.65028784,0.000761155,0.004040154,0.4180053,0,0.002942053,43.01930435,0.001913181,-0.759687913,11/15/1999
11/16/1999,1999,11,16,0.48,0.004247047,64.127,4.333333333,-0.287903317,0.05422982,0.05422982,0.471473965,0,0.272350383,-18.46237599,-0.078410579,-0.95765948,11/16/1999
11/17/1999,1999,11,17,0.48,0,56.87675,1,-0.961397492,0.10307086,0.10307086,0.520315005,0,0,-54.6811648,0,-0.275163338,11/17/1999
11/18/1999,1999,11,18,0.48,0,54.962,0.166666667,-0.750987247,0.102309705,0.10307086,0.520315005,0,0,-41.27576106,0,0.660316708,11/18/1999
11/19/1999,1999,11,19,0.48,0.00441273,51.4625,14,0.14987721,0.067307758,0.121537577,0.538781722,0,0.216805859,7.713055902,0.032494257,0.988704618,11/19/1999
11/20/1999,1999,11,20,0.48,0,53.4005,2.916666667,0.912945251,0.10590551,0.20897637,0.626220515,0,0,48.75173286,0,0.408082062,11/20/1999
11/21/1999,1999,11,21,0.48,0.000328084,52.97525,0.458333333,0.836655639,0.109514434,0.212585294,0.629829439,0,0.01507546,44.32204162,0.012612968,-0.54772926,11/21/1999
11/22/1999,1999,11,22,0.48,0,48.15125,0,-0.008851309,0.095312809,0.216089231,0.634094531,0,0,-0.426201607,0,-0.999960826,11/22/1999
11/23/1999,1999,11,23,0.48,0,51.5165,0,-0.846220404,0.007874016,0.162620567,0.634094531,0,0,-43.59431345,0,-0.53283302,11/23/1999
11/24/1999,1999,11,24,0.48,0,50.048,0,-0.905578362,0.004265092,0.113779526,0.634094531,0,0,-45.32238586,0,0.424179007,11/24/1999
11/25/1999,1999,11,25,0.48,0,51.57425,0,-0.13235175,4.59E-16,0.113779526,0.634094531,0,0,-6.825942248,0,0.991202812,11/25/1999
11/26/1999,1999,11,26,0.48,0,54.0095,0,0.76255845,4.59E-16,0.095312809,0.632597644,0,0,41.18540063,0,0.646919322,11/26/1999
11/27/1999,1999,11,27,0.48,0,59.17775,0,0.956375928,4.59E-16,0.007874016,0.608531087,0,0,56.5961756,0,-0.292138809,11/27/1999
11/28/1999,1999,11,28,0.48,0,60.044,0,0.270905788,4.59E-16,0.004265092,0.590866176,0,0,16.26626715,0,-0.962605866,11/28/1999
11/29/1999,1999,11,29,0.48,0,63.1955,0,-0.663633884,4.59E-16,1.52E-16,0.590866176,0,0,-41.93867513,0,-0.74805753,11/29/1999
11/30/1999,1999,11,30,0.48,0.000728346,62.73425,0,-0.988031624,0.009053346,0.009053346,0.599919522,0,0.042976762,-61.98342291,-0.0424624,0.15425145,11/30/1999
12/1/1999,1999,12,1,0.48,0,55.93625,0,0.841470985,0.017480313,0.017480313,0.608346489,0,0,47.06873137,0,0.540302306,12/1/1999
12/2/1999,1999,12,2,0.48,0,50.54375,0,0.909297427,0.017480313,0.017480313,0.608346489,0,0,45.95930182,0,-0.416146837,12/2/1999
12/3/1999,1999,12,3,0.48,0,48.566,0,0.141120008,0.008426968,0.017480313,0.608346489,0,0,6.853634311,0,-0.989992497,12/3/1999
12/4/1999,1999,12,4,0.48,0,48.14525,0,-0.756802495,4.59E-16,0.017480313,0.608346489,0,0,-36.43644534,0,-0.653643621,12/4/1999
12/5/1999,1999,12,5,0.48,0,51.52925,0,-0.958924275,4.59E-16,0.017480313,0.608346489,0,0,-49.41264868,0,0.283662185,12/5/1999
12/6/1999,1999,12,6,0.48,0,49.91075,0,-0.279415498,4.59E-16,0.017480313,0.608346489,0,0,-13.94583708,0,0.960170287,12/6/1999
12/7/1999,1999,12,7,0.48,0,51.89975,0,0.656986599,4.59E-16,0.008426968,0.487244122,0,0,34.09744023,0,0.753902254,12/7/1999
12/8/1999,1999,12,8,0.48,0,46.78475,0,0.989358247,4.59E-16,1.52E-16,0.237609698,0,0,46.28687823,0,-0.145500034,12/8/1999
12/9/1999,1999,12,9,0.48,0.001669948,47.96525,0,0.412118485,0.011761205,0.011761205,0.246091904,0,0.074515319,19.76736617,0.03070914,-0.911130262,12/9/1999
12/10/1999,1999,12,10,0.48,0,45.69575,0,-0.544021111,0.04007875,0.04007875,0.274409449,0,0,-24.85945268,0,-0.839071529,12/10/1999
12/11/1999,1999,12,11,0.48,0,44.594,0,-0.999990207,0.04007875,0.04007875,0.274409449,0,0,-44.59356327,0,0.004425698,12/11/1999
12/12/1999,1999,12,12,0.48,0,48.73475,0,-0.536572918,0.028317545,0.04007875,0.274409449,0,0,-26.14974702,0,0.843853959,12/12/1999
12/13/1999,1999,12,13,0.48,0,54.551,0,0.420167037,4.59E-16,0.04007875,0.274409449,0,0,22.92053203,0,0.907446781,12/13/1999
12/14/1999,1999,12,14,0.48,0,46.14125,0,0.990607356,4.59E-16,0.04007875,0.274409449,0,0,45.70786165,0,0.136737218,12/14/1999
12/15/1999,1999,12,15,0.48,0,46.568,0,0.65028784,4.59E-16,0.04007875,0.273648294,0,0,30.28260414,0,-0.759687913,12/15/1999
12/16/1999,1999,12,16,0.48,0,49.286,0,-0.287903317,4.59E-16,0.028317545,0.22017963,0,0,-14.18960287,0,-0.95765948,12/16/1999
12/17/1999,1999,12,17,0.48,0,49.859,0,-0.961397492,4.59E-16,1.52E-16,0.171338589,0,0,-47.93431755,0,-0.275163338,12/17/1999
12/18/1999,1999,12,18,0.48,0,52.487,0,-0.750987247,4.59E-16,1.52E-16,0.171338589,0,0,-39.41706762,0,0.660316708,12/18/1999
12/19/1999,1999,12,19,0.48,0,51.18425,0,0.14987721,4.59E-16,1.52E-16,0.152871872,0,0,7.671352569,0,0.988704618,12/19/1999
12/20/1999,1999,12,20,0.48,0,52.36175,0,0.912945251,4.59E-16,1.52E-16,0.065433079,0,0,47.80341098,0,0.408082062,12/20/1999
12/21/1999,1999,12,21,0.48,0,53.54375,0,0.836655639,4.59E-16,1.52E-16,0.061824155,0,0,44.79768035,0,-0.54772926,12/21/1999
12/22/1999,1999,12,22,0.48,0,50.39075,0,-0.008851309,4.59E-16,1.52E-16,0.057559063,0,0,-0.446024114,0,-0.999960826,12/22/1999
12/23/1999,1999,12,23,0.48,0,49.19075,0,-0.846220404,4.59E-16,1.52E-16,0.057559063,0,0,-41.62621635,0,-0.53283302,12/23/1999
12/24/1999,1999,12,24,0.48,0,51.00575,0,-0.905578362,4.59E-16,1.52E-16,0.057559063,0,0,-46.18970354,0,0.424179007,12/24/1999
12/25/1999,1999,12,25,0.48,0,49.70075,0,-0.13235175,4.59E-16,1.52E-16,0.057559063,0,0,-6.577981244,0,0.991202812,12/25/1999
12/26/1999,1999,12,26,0.48,0,50.705,0,0.76255845,4.59E-16,1.52E-16,0.057559063,0,0,38.66552623,0,0.646919322,12/26/1999
12/27/1999,1999,12,27,0.48,0,50.77925,0,0.956375928,4.59E-16,1.52E-16,0.057559063,0,0,48.56405236,0,-0.292138809,12/27/1999
12/28/1999,1999,12,28,0.48,0,50.27375,0,0.270905788,4.59E-16,1.52E-16,0.057559063,0,0,13.61944987,0,-0.962605866,12/28/1999
12/29/1999,1999,12,29,0.48,0,50.50025,0,-0.663633884,4.59E-16,1.52E-16,0.057559063,0,0,-33.51367706,0,-0.74805753,12/29/1999
12/30/1999,1999,12,30,0.48,0,50.222,0,-0.988031624,4.59E-16,1.52E-16,0.048505718,0,0,-49.62092423,0,0.15425145,12/30/1999
12/31/1999,1999,12,31,0.48,0,49.52075,0,-0.404037645,4.59E-16,1.52E-16,0.04007875,0,0,-20.00824722,0,0.914742358,12/31/1999
1/1/2000,2000,1,1,0.48,0,49.379,0,0.841470985,4.59E-16,1.52E-16,0.04007875,0,0,41.55099576,0,0.540302306,1/1/2000
1/2/2000,2000,1,2,0.48,0,46.93625,0,0.909297427,4.59E-16,1.52E-16,0.04007875,0,0,42.67901135,0,-0.416146837,1/2/2000
1/3/2000,2000,1,3,0.48,0,45.99275,0,0.141120008,4.59E-16,1.52E-16,0.04007875,0,0,6.490497251,0,-0.989992497,1/3/2000
1/4/2000,2000,1,4,0.48,0,49.36175,0,-0.756802495,4.59E-16,1.52E-16,0.04007875,0,0,-37.35709557,0,-0.653643621,1/4/2000
1/5/2000,2000,1,5,0.48,0,45.22625,0,-0.958924275,4.59E-16,1.52E-16,0.04007875,0,0,-43.36854898,0,0.283662185,1/5/2000
1/6/2000,2000,1,6,0.48,0,45.1985,0,-0.279415498,4.59E-16,1.52E-16,0.04007875,0,0,-12.6291614,0,0.960170287,1/6/2000
1/7/2000,2000,1,7,0.48,0,51.533,0,0.656986599,4.59E-16,1.52E-16,0.04007875,0,0,33.85649039,0,0.753902254,1/7/2000
1/8/2000,2000,1,8,0.48,0,48.19025,0,0.989358247,4.59E-16,1.52E-16,0.028317545,0,0,47.67742124,0,-0.145500034,1/8/2000
1/9/2000,2000,1,9,0.48,0,49.42325,0,0.412118485,4.59E-16,1.52E-16,7.63E-17,0,0,20.36823492,0,-0.911130262,1/9/2000
1/10/2000,2000,1,10,0.48,0,49.7795,0,-0.544021111,4.59E-16,1.52E-16,7.63E-17,0,0,-27.08109889,0,-0.839071529,1/10/2000
1/11/2000,2000,1,11,0.48,0.008774606,49.979,24.33333333,-0.999990207,0.010192724,0.010192724,0.010192724,0,0.461992569,-49.97851053,-0.461988045,0.004425698,1/11/2000
1/12/2000,2000,1,12,0.48,8.03812E-05,51.24275,6.208333333,-0.536572918,0.212351388,0.212351388,0.212351388,0,0.004186531,-27.49547189,-0.002246379,0.843853959,1/12/2000
1/13/2000,2000,1,13,0.48,0,54.3695,0.916666667,0.420167037,0.212519688,0.212519688,0.212519688,0,0,22.84427171,0,0.907446781,1/13/2000
1/14/2000,2000,1,14,0.48,0,55.478,2.041666667,0.990607356,0.202326964,0.212519688,0.212519688,0,0,54.95691488,0,0.136737218,1/14/2000
1/15/2000,2000,1,15,0.48,0.002545932,57.35525,8.708333333,0.65028784,0.026923731,0.239275118,0.239275118,0,0.142920193,37.29742164,0.092939264,-0.759687913,1/15/2000
1/16/2000,2000,1,16,0.48,0.002627953,59.174,11.04166667,-0.287903317,0.087151947,0.299671635,0.299671635,0,0.149405944,-17.03639086,-0.043014467,-0.95765948,1/16/2000
1/17/2000,2000,1,17,0.48,0.014808071,52.2635,109.4583333,-0.961397492,0.180049018,0.392568706,0.392568706,0,0.743760257,-50.24599782,-0.715049246,-0.275163338,1/17/2000
1/18/2000,2000,1,18,0.48,0.018392388,54.185,67,-0.750987247,0.7086711,0.937753494,0.947946218,0,0.963723051,-40.69224397,-0.723743721,0.660316708,1/18/2000
1/19/2000,2000,1,19,0.48,0.00019521,58.70075,9.958333333,0.14987721,0.835380528,0.922700775,1.135052163,0,0.011726881,8.797904615,0.001757592,0.988704618,1/19/2000
1/20/2000,2000,1,20,0.48,0.002060367,59.102,5.5,0.912945251,0.766844886,0.946893904,1.159413592,0,0.11826147,53.95689021,0.107966247,0.408082062,1/20/2000
1/21/2000,2000,1,21,0.48,0,54.4745,0.75,0.836655639,0.239691582,0.975118112,1.1876378,0,0,45.57639758,0,-0.54772926,1/21/2000
1/22/2000,2000,1,22,0.48,0.000567585,54.4955,13.16666667,-0.008851309,0.062802175,0.958579219,1.197854338,0,0.029717637,-0.482356525,-0.00026304,-0.999960826,1/22/2000
1/23/2000,2000,1,23,0.48,0.04860728,55.1255,337.9583333,-0.846220404,0.331421538,1.191163495,1.49083513,0,2.59793936,-46.64832289,-2.198429295,-0.53283302,1/23/2000
1/24/2000,2000,1,24,0.48,0.036151576,56.4155,147.75,-0.905578362,1.858608149,2.653677243,3.046245949,0,2.009699145,-51.08865608,-1.81994006,0.424179007,1/24/2000
1/25/2000,2000,1,25,0.48,0.013948491,56.069,47.16666667,-0.13235175,2.266506006,2.516414125,3.464360344,0,0.771286576,-7.420830276,-0.102081128,0.991202812,1/25/2000
1/26/2000,2000,1,26,0.48,0,52.0715,5.166666667,0.76255845,2.079401059,2.435184026,3.570236189,0,0,39.70756235,0,0.646919322,1/26/2000
1/27/2000,2000,1,27,0.48,0,54.1355,0.25,0.956375928,0.52399024,2.410822597,3.570236189,0,0,51.77388907,0,-0.292138809,1/27/2000
1/28/2000,2000,1,28,0.48,0,51.032,0,0.270905788,0.105875846,2.382598389,3.570236189,0,0,13.82486419,0,-0.962605866,1/28/2000
1/29/2000,2000,1,29,0.48,0,52.94825,0.208333333,-0.663633884,4.88E-16,2.372381852,3.570236189,0,0,-35.13825281,0,-0.74805753,1/29/2000
1/30/2000,2000,1,30,0.48,0.0128937,54.43175,43.79166667,-0.988031624,0.067134026,2.146535085,3.637370215,0,0.717783375,-53.78029036,-0.709192674,0.15425145,1/30/2000
1/31/2000,2000,1,31,0.48,0,51.49925,8.166666667,-0.404037645,0.309448809,0.833439049,3.879684998,0,0,-20.80763571,0,0.914742358,1/31/2000
2/1/2000,2000,2,1,0.48,0,54.1895,1.041666667,0.841470985,0.309448809,0.415324655,3.879684998,0,0,45.59889193,0,0.540302306,2/1/2000
2/2/2000,2000,2,2,0.48,0,58.62875,1.416666667,0.909297427,0.242314784,0.309448809,3.879684998,0,0,53.31097151,0,-0.416146837,2/2/2000
2/3/2000,2000,2,3,0.48,0.005004921,57.7055,6.791666667,0.141120008,0.047546752,0.356995561,3.92723175,0,0.244480393,8.143400625,0.034501075,-0.989992497,2/3/2000
2/4/2000,2000,2,4,0.48,0,53.1995,1,-0.756802495,0.12011811,0.429566919,3.999803108,0,0,-40.26151435,0,-0.653643621,2/4/2000
2/5/2000,2000,2,5,0.48,0,57.86825,0,-0.958924275,0.12011811,0.429566919,3.999803108,0,0,-55.49126966,0,0.283662185,2/5/2000
2/6/2000,2000,2,6,0.48,0,57.74,0,-0.279415498,0.072571358,0.362432894,3.999803108,0,0,-16.13345087,0,0.960170287,2/6/2000
2/7/2000,2000,2,7,0.48,0,59.4455,0,0.656986599,4.88E-16,0.12011811,3.999803108,0,0,39.05489685,0,0.753902254,2/7/2000
2/8/2000,2000,2,8,0.48,0,60.962,0,0.989358247,4.88E-16,0.12011811,3.999803108,0,0,60.31325743,0,-0.145500034,2/8/2000
2/9/2000,2000,2,9,0.48,0.002855971,59.6975,7.416666667,0.412118485,0.035699638,0.155817748,4.035502746,0,0.170494329,24.60244327,0.070263865,-0.911130262,2/9/2000
2/10/2000,2000,2,10,0.48,0.008669619,56.93375,133.375,-0.544021111,0.141045516,0.213616874,4.1306559,0,0.51008055,-30.97316192,-0.277494587,-0.839071529,2/10/2000
2/11/2000,2000,2,11,0.48,0.02585302,54.07325,85.04166667,-0.999990207,0.804985259,0.804985259,4.59243698,0,1.503950964,-54.07272044,-1.503936235,0.004425698,2/11/2000
2/12/2000,2000,2,12,0.48,0.001514108,52.13675,146.5833333,-0.536572918,0.888104755,0.923804392,4.711087812,0,0.078157388,-27.97516808,-0.041937138,0.843853959,2/12/2000
2/13/2000,2000,2,13,0.48,0.035777558,51.74,397.9583333,0.420167037,1.141337771,1.282383287,5.069666707,0,1.805707425,21.73944248,0.758698738,0.907446781,2/13/2000
2/14/2000,2000,2,14,0.48,0.003026575,56.198,81.04166667,0.990607356,1.044051609,1.849036869,5.609564858,0,0.166155109,55.67015218,0.164594473,0.136737218,2/14/2000
2/15/2000,2000,2,15,0.48,0.000137795,54.08975,65.79166667,0.65028784,0.944089313,1.867893706,5.568025178,0,0.008057993,35.1739067,0.005240015,-0.759687913,2/15/2000
2/16/2000,2000,2,16,0.48,0.038443241,53.58725,495.625,-0.287903317,0.827601714,2.074285363,5.717219403,0,2.00997292,-15.42794701,-0.57867787,-0.95765948,2/16/2000
2/17/2000,2000,2,17,0.48,0.000257545,49.49675,107.1666667,-0.961397492,0.947109183,2.655100536,5.848002941,0,0.0126013,-47.58605131,-0.012114858,-0.275163338,2/17/2000
2/18/2000,2000,2,18,0.48,0,51.81425,30.33333333,-0.750987247,0.928956653,1.9918651,5.661601304,0,0,-38.91184095,0,0.660316708,2/18/2000
2/19/2000,2000,2,19,0.48,0.000050853,53.39675,82.25,0.14987721,0.68808583,1.874266439,5.638460347,0,0.003138545,8.002955895,0.000470396,0.988704618,2/19/2000
2/20/2000,2000,2,20,0.48,0.017475392,58.53275,161.8333333,0.912945251,0.194154088,1.707916853,5.802465447,0,0.972540497,53.43719612,0.887876228,0.408082062,2/20/2000
2/21/2000,2000,2,21,0.48,0.000137798,55.892,29.33333333,0.836655639,0.423267307,1.371080798,6.022066437,0,0.007661981,46.76235695,0.00641044,-0.54772926,2/21/2000
2/22/2000,2000,2,22,0.48,0.026970145,55.4015,508.2083333,-0.008851309,0.46263236,1.392809486,5.769671169,0,1.580219461,-0.490375812,-0.013987011,-0.999960826,2/22/2000
2/23/2000,2000,2,23,0.48,0.021225393,51.0695,232,-0.846220404,1.214355098,2.094670237,5.158212396,0,1.094993641,-43.21605293,-0.926605962,-0.53283302,2/23/2000
2/24/2000,2000,2,24,0.48,0.000516732,47.31725,50,-0.905578362,1.163821784,1.587793398,4.919382215,0,0.024450337,-42.84947775,-0.022141696,0.424179007,2/24/2000
2/25/2000,2000,2,25,0.48,0.000050853,51.94175,18.54166667,-0.13235175,1.129983079,1.593835911,4.820253189,0,0.002488311,-6.874581516,-0.000329332,0.991202812,2/25/2000
2/26/2000,2000,2,26,0.48,0.001254921,54.07025,19.95833333,0.76255845,0.202133615,1.608718022,4.836355772,0,0.067853892,41.23172606,0.051742559,0.646919322,2/26/2000
2/27/2000,2000,2,27,0.48,0.00417979,53.405,27.54166667,0.956375928,0.090576489,1.4842158,4.904082858,0,0.220391321,51.07525646,0.210776954,-0.292138809,2/27/2000
2/28/2000,2000,2,28,0.48,0.001118766,52.9805,53.75,0.270905788,0.148706358,1.319274961,4.968959547,0,0.056069975,14.35272412,0.015189681,-0.962605866,2/28/2000
2/29/2000,2000,2,29,0.48,0.020193569,52.22225,225,-0.663633884,0.309646159,1.45573182,5.078867905,0,0.989747814,-34.65645461,-0.656830186,-0.74805753,2/29/2000
3/1/2000,2000,3,1,0.48,0.0000328,49.43525,48.91666667,0.841470985,0.558925503,0.828786205,5.153559552,0,0.001621476,41.5983285,0.001364425,0.540302306,3/1/2000
3/2/2000,2000,3,2,0.48,0.001548556,51.64325,19.95833333,0.909297427,0.501079071,0.656532249,5.160589809,0,0.080543514,46.95907434,0.07323801,-0.416146837,3/2/2000
3/3/2000,2000,3,3,0.48,0,50.411,13.375,0.141120008,0.354548983,0.680297725,5.191102105,0,0,7.114000726,0,-0.989992497,3/3/2000
3/4/2000,2000,3,4,0.48,0,54.88625,37.04166667,-0.756802495,0.037542553,0.664195143,5.143555353,0,0,-41.53805096,0,-0.653643621,3/4/2000
3/5/2000,2000,3,5,0.48,0.018046261,54.82475,153.5416667,-0.958924275,0.204652573,0.770608333,5.245124272,0,0.928729448,-52.57278363,-0.890581212,0.283662185,3/5/2000
3/6/2000,2000,3,6,0.48,0.000114828,48.944,33.625,-0.279415498,0.435633212,0.967224579,5.506617207,0,0.005994143,-13.67571214,-0.001674857,0.960170287,3/6/2000
3/7/2000,2000,3,7,0.48,0.003213583,52.3565,43.45833333,0.656986599,0.476035911,0.830584894,5.547019906,0,0.168251959,34.39751886,0.110539282,0.753902254,3/7/2000
3/8/2000,2000,3,8,0.48,0.006146654,51.81725,37.29166667,0.989358247,0.427920336,0.639603166,5.673044608,0,0.318790515,51.26582361,0.315398025,-0.145500034,3/8/2000
3/9/2000,2000,3,9,0.48,0.000526575,50.80775,19.95833333,0.412118485,0.231772924,0.697918432,5.738390131,0,0.027810295,20.93881297,0.011461137,-0.911130262,3/9/2000
3/10/2000,2000,3,10,0.48,0,53.44625,14.45833333,-0.544021111,0.197113692,0.673149602,5.70843396,0,0,-29.0758883,0,-0.839071529,3/10/2000
3/11/2000,2000,3,11,0.48,0,57.56375,11.375,-0.999990207,0.071088989,0.673149602,5.603088081,0,0,-57.56318625,0,0.004425698,3/11/2000
3/12/2000,2000,3,12,0.48,0,56.04875,9,-0.536572918,0.005743466,0.499009325,4.939148338,0,0,-30.07424134,0,0.843853959,3/12/2000
3/13/2000,2000,3,13,0.48,0,55.421,7.291666667,0.420167037,4.84E-16,0.23751639,4.820329205,0,0,23.28607735,0,0.907446781,3/13/2000
3/14/2000,2000,3,14,0.48,0,59.078,5.958333333,0.990607356,4.84E-16,0.197113692,4.46175031,0,0,58.52310136,0,0.136737218,3/14/2000
3/15/2000,2000,3,15,0.48,0,59.8415,5,0.65028784,4.84E-16,0.071088989,3.895096728,0,0,38.91419979,0,-0.759687913,3/15/2000
3/16/2000,2000,3,16,0.48,0,59.24375,4.541666667,-0.287903317,4.84E-16,0.005743466,3.876239891,0,0,-17.05647212,0,-0.95765948,3/16/2000
3/17/2000,2000,3,17,0.48,0,55.18025,4,-0.961397492,4.84E-16,8.8E-17,3.634148596,0,0,-53.05015395,0,-0.275163338,3/17/2000
3/18/2000,2000,3,18,0.48,0,55.691,4,-0.750987247,4.84E-16,8.8E-17,2.947987545,0,0,-41.82323076,0,0.660316708,3/18/2000
3/19/2000,2000,3,19,0.48,0,59.693,4,0.14987721,4.84E-16,8.8E-17,2.947283238,0,0,8.946620277,0,0.988704618,3/19/2000
3/20/2000,2000,3,20,0.48,0,51.9575,4,0.912945251,4.84E-16,8.8E-17,2.946062766,0,0,47.43435286,0,0.408082062,3/20/2000
3/21/2000,2000,3,21,0.48,0,50.315,3.208333333,0.836655639,4.84E-16,8.8E-17,2.753833458,0,0,42.09632845,0,-0.54772926,3/21/2000
3/22/2000,2000,3,22,0.48,0,59.16725,3,-0.008851309,4.84E-16,8.8E-17,2.524015931,0,0,-0.52370763,0,-0.999960826,3/22/2000
3/23/2000,2000,3,23,0.48,0,60.23,3,-0.846220404,4.84E-16,8.8E-17,2.483430406,0,0,-50.96785494,0,-0.53283302,3/23/2000
3/24/2000,2000,3,24,0.48,0,55.09175,3,-0.905578362,4.84E-16,8.8E-17,1.53947836,0,0,-49.88989672,0,0.424179007,3/24/2000
3/25/2000,2000,3,25,0.48,0,56.5865,3,-0.13235175,4.84E-16,8.8E-17,1.360194147,0,0,-7.489322307,0,0.991202812,3/25/2000
3/26/2000,2000,3,26,0.48,0,56.8895,3,0.76255845,4.84E-16,8.8E-17,1.353447327,0,0,43.38156897,0,0.646919322,3/26/2000
